n,c1,c2
197,183.74400000000009,183.74400000000009
198,184.27200000000008,185.10400000000007
199,185.63200000000006,185.63200000000006
200,186.16000000000008,186.99200000000008
201,187.52000000000007,187.52000000000007
202,188.04800000000006,188.88000000000008
203,189.40800000000007,189.40800000000007
204,189.93600000000006,190.7680000000001
205,191.29600000000005,191.2960000000001
206,191.82400000000007,192.65600000000006
207,193.18400000000008,193.18400000000008
208,193.71200000000007,194.5440000000001
209,195.07200000000006,195.07200000000006
210,195.60000000000008,196.43200000000007
211,196.9600000000001,196.9600000000001
212,197.48800000000008,198.3200000000001
213,198.84800000000007,198.8480000000001
214,199.3760000000001,200.20800000000008
215,200.73600000000008,200.7360000000001
216,201.26400000000007,202.0960000000001
217,202.62400000000008,202.62400000000008
218,203.1520000000001,203.9840000000001
219,204.5120000000001,204.51200000000009
220,205.04000000000008,205.87200000000007
221,206.4000000000001,206.4000000000001
222,206.9280000000001,207.7600000000001
223,208.28800000000012,208.2880000000001
224,208.8160000000001,209.6480000000001
225,210.17600000000007,210.17600000000007
226,210.7040000000001,211.5360000000001
227,212.06400000000008,212.06400000000008
228,212.5920000000001,213.4240000000001
229,213.95200000000008,213.95200000000008
230,214.48000000000008,215.31200000000007
231,215.8400000000001,215.84000000000006
232,216.36800000000008,217.20000000000005
233,217.72800000000007,217.72800000000007
234,218.25600000000009,219.08800000000008
235,219.61600000000007,219.6160000000001
236,220.14400000000006,220.97600000000006
237,221.50400000000008,221.50400000000005
238,222.03200000000004,222.86400000000006
239,223.39200000000005,223.39200000000005
240,223.92000000000007,224.75200000000007
241,225.28000000000006,225.28000000000006
242,225.80800000000008,226.64000000000004
243,227.16800000000006,227.16800000000006
244,227.69600000000003,228.52800000000008
245,229.0560000000001,229.05600000000007
246,229.58400000000006,230.41600000000005
247,230.94400000000005,230.94400000000007
248,231.4720000000001,232.30400000000006
249,232.83200000000005,232.83200000000008
250,233.36000000000007,234.19200000000006
251,234.72000000000008,234.72000000000006
252,235.24800000000005,236.08000000000007
253,236.60800000000006,236.60800000000006
254,237.13600000000002,237.96800000000005
255,238.49600000000007,238.49600000000004
256,239.02400000000006,239.85600000000005
257,240.38400000000007,240.38400000000007
258,240.91200000000006,241.74400000000006
259,242.27200000000005,242.27200000000005
260,242.80000000000007,243.63200000000006
261,244.16000000000005,244.16000000000005
262,244.68800000000005,245.5200000000001
263,246.04800000000006,246.04800000000006
264,246.57600000000008,247.40800000000007
265,247.93600000000006,247.93600000000004
266,248.46400000000008,249.29600000000005
267,249.82400000000007,249.82400000000004
268,250.35200000000003,251.18400000000005
269,251.7120000000001,251.71200000000005
270,252.24000000000007,253.07200000000006
271,253.60000000000008,253.60000000000002
272,254.1280000000001,254.96000000000006
273,255.48800000000008,255.48800000000006
274,256.0160000000001,256.84800000000007
275,257.3760000000001,257.37600000000003
276,257.9040000000001,258.73600000000005
277,259.26400000000007,259.26400000000007
278,259.79200000000003,260.6240000000001
279,261.1520000000001,261.1520000000001
280,261.68000000000006,262.51200000000006
281,263.0400000000001,263.0400000000001
282,263.5680000000001,264.40000000000003
283,264.92800000000005,264.92800000000005
284,265.4560000000001,266.28800000000007
285,266.81600000000003,266.81600000000003
286,267.34400000000005,268.17600000000004
287,268.70400000000006,268.70400000000006
288,269.2320000000001,270.0640000000001
289,270.5920000000001,270.59200000000004
290,271.1200000000001,271.95200000000006
291,272.4800000000001,272.4800000000001
292,273.00800000000004,273.84000000000003
293,274.36800000000005,274.36800000000005
294,274.8960000000001,275.72800000000007
295,276.2560000000001,276.25600000000003
296,276.7840000000001,277.61600000000004
297,278.14400000000006,278.14400000000006
298,278.6720000000001,279.504
299,280.0320000000001,280.03200000000004
