n,c1,c2
340,388.67200000000014,389.56800000000015
341,390.27200000000016,390.27200000000016
342,390.97600000000017,391.8720000000002
343,392.57600000000014,392.57600000000014
344,393.2800000000002,394.17600000000016
345,394.88000000000017,394.88000000000017
346,395.5840000000002,396.48000000000013
347,397.1840000000002,397.1840000000002
348,397.88800000000015,398.7840000000002
349,399.48800000000017,399.48800000000017
350,400.1920000000001,401.08800000000014
351,401.79200000000014,401.79200000000014
352,402.49600000000015,403.39200000000017
353,404.0960000000002,404.0960000000002
354,404.8000000000002,405.69600000000014
355,406.4000000000002,406.4000000000002
356,407.10400000000016,408.0000000000001
357,408.7040000000002,408.7040000000002
358,409.4080000000002,410.3040000000002
359,411.00800000000015,411.00800000000015
360,411.7120000000002,412.6080000000002
361,413.3120000000002,413.3120000000002
362,414.0160000000002,414.9120000000002
363,415.61600000000016,415.61600000000016
364,416.32000000000016,417.2160000000002
365,417.9200000000002,417.9200000000002
366,418.62400000000014,419.52000000000015
367,420.22400000000016,420.22400000000016
368,420.92800000000017,421.8240000000002
369,422.5280000000002,422.52800000000025
370,423.2320000000002,424.1280000000002
371,424.83200000000016,424.8320000000002
372,425.5360000000002,426.4320000000002
373,427.1360000000002,427.1360000000002
374,427.8400000000002,428.7360000000002
375,429.44000000000017,429.44000000000017
376,430.14400000000023,431.04000000000013
377,431.7440000000002,431.7440000000002
378,432.44800000000015,433.34400000000016
379,434.04800000000023,434.04800000000023
380,434.7520000000002,435.64800000000014
381,436.3520000000002,436.35200000000015
382,437.05600000000015,437.95200000000017
383,438.65600000000023,438.6560000000002
384,439.3600000000002,440.2560000000002
385,440.96000000000026,440.96000000000015
386,441.6640000000002,442.5600000000002
387,443.2640000000002,443.26400000000024
388,443.9680000000002,444.86400000000015
389,445.5680000000002,445.5680000000002
390,446.27200000000016,447.1680000000002
391,447.8720000000002,447.87200000000024
392,448.5760000000002,449.4720000000002
393,450.1760000000002,450.1760000000003
394,450.8800000000002,451.77600000000024
395,452.48000000000025,452.4800000000002
396,453.1840000000002,454.08000000000027
397,454.7840000000002,454.7840000000002
398,455.48800000000017,456.38400000000024
399,457.0880000000002,457.0880000000002
